year,climate_zone,continent,mean_temp_C,mean_pr_mm_day,mean_spi
1961,Polar,North America,-18.8142,0.6843,0.2723
1961,Polar,South America,-9.2449,1.8199,-0.191
1961,Temperate,Africa,14.6029,2.2308,0.2012
1961,Temperate,Antarctica,-2.3134,2.795,0.0988
1961,Temperate,Asia,8.5731,2.51,0.4203
1961,Temperate,Asia/Europe,-9.5346,1.297,-1.0401
1961,Temperate,Europe,8.3545,2.6409,0.1251
1961,Temperate,North America,6.506,2.4476,0.0069
1961,Temperate,Oceania,14.363,2.6414,-0.0074
1961,Temperate,South America,9.6738,2.582,-0.1037
1961,Tropical,Africa,26.6465,2.6907,0.2344
1961,Tropical,Asia,27.2163,4.5877,-0.2489
1961,Tropical,North America,26.0825,4.2281,0.3907
1961,Tropical,Oceania,26.5317,5.2471,-0.3074
1961,Tropical,South America,25.8949,3.8245,-0.3572
1962,Polar,Antarctica,-33.9178,0.6657,-0.0912
1962,Polar,Asia/Europe,-16.9078,0.7821,0.0715
1962,Polar,Europe,-10.4288,1.5396,0.9493
1962,Polar,North America,-19.4895,0.6512,0.4024
1962,Polar,South America,-8.7441,1.8838,0.6676
1962,Temperate,Africa,14.4284,2.2286,-0.1215
1962,Temperate,Antarctica,-2.4293,2.6912,0.3886
1962,Temperate,Asia,8.4429,2.3882,0.0861
1962,Temperate,Asia/Europe,-8.4273,1.3806,-0.1958
1962,Temperate,Europe,8.1411,2.4253,-0.3715
1962,Temperate,North America,5.7057,2.4665,-0.2235
1962,Temperate,Oceania,14.3246,2.8132,0.0796
1962,Temperate,South America,9.5648,2.4375,-0.1745
1962,Tropical,Africa,25.9795,2.6524,0.1507
1962,Tropical,Asia,26.8205,5.5147,0.4989
1962,Tropical,North America,24.8109,3.106,0.2138
1962,Tropical,Oceania,25.8622,5.016,-0.0524
1962,Tropical,South America,24.4141,4.0363,0.5398
1963,Polar,Antarctica,-34.0596,0.6286,-0.2072
1963,Polar,Asia/Europe,-16.6305,0.867,0.4185
1963,Polar,Europe,-11.3067,1.429,0.3703
1963,Polar,North America,-19.3509,0.6421,-0.122
1963,Polar,South America,-9.3039,1.8368,0.7907
1963,Temperate,Africa,14.3086,2.0895,-0.5793
1963,Temperate,Antarctica,-1.8212,2.6746,-0.0257
1963,Temperate,Asia,8.8879,2.3319,-0.1801
1963,Temperate,Asia/Europe,-7.3006,1.4803,0.5963
1963,Temperate,Europe,8.0504,2.5879,-0.1755
1963,Temperate,North America,6.0064,2.4335,-0.2689
1963,Temperate,Oceania,14.3524,2.8735,0.3427
1963,Temperate,South America,9.1737,2.5268,-0.0747
1963,Tropical,Africa,25.1704,2.4634,-0.0465
1963,Tropical,Asia,26.1371,5.0104,0.8382
1963,Tropical,North America,24.8616,3.3595,0.1057
1963,Tropical,Oceania,25.6809,5.141,0.0308
1963,Tropical,South America,24.0251,3.8856,0.4611
1964,Polar,Antarctica,-34.4063,0.6539,-0.4223
1964,Polar,Asia/Europe,-18.1044,0.7306,-0.1176
1964,Polar,Europe,-9.5695,1.4339,-0.1294
1964,Polar,North America,-18.5166,0.6587,-0.2149
1964,Polar,South America,-9.2523,1.6065,-0.2158
1964,Temperate,Africa,14.3745,2.3641,-0.0901
1964,Temperate,Antarctica,-1.916,2.6479,-0.1254
1964,Temperate,Asia,8.2949,2.5221,0.0237
1964,Temperate,Asia/Europe,-11.0225,1.1322,-0.6454
1964,Temperate,Europe,7.9686,2.6125,-0.0584
1964,Temperate,North America,6.0841,2.535,-0.0578
1964,Temperate,Oceania,14.26,2.4646,-0.1148
1964,Temperate,South America,9.0033,2.677,-0.1533
1964,Tropical,Africa,26.0254,2.3828,-0.3178
1964,Tropical,Asia,26.5473,3.7546,-0.2159
1964,Tropical,North America,25.9346,3.8445,0.1802
1964,Tropical,Oceania,26.0029,5.9272,0.0029
1964,Tropical,South America,25.5242,3.4262,-0.3564
1965,Polar,Antarctica,-33.7287,0.6186,-0.363
1965,Polar,Asia/Europe,-17.331,0.7222,-0.8647
1965,Polar,Europe,-10.3161,1.5004,0.0072
1965,Polar,North America,-19.331,0.5881,-0.55
1965,Polar,South America,-8.8712,1.8475,0.1844
1965,Temperate,Africa,14.3546,2.2722,0.209
1965,Temperate,Antarctica,-2.1483,2.6422,-0.2377
1965,Temperate,Asia,8.7809,2.5377,0.3992
1965,Temperate,Asia/Europe,-9.6261,1.3021,-1.0533
1965,Temperate,Europe,7.8844,2.6363,0.2031
1965,Temperate,North America,6.0878,2.4546,-0.1237
1965,Temperate,Oceania,14.3529,2.6164,-0.1982
1965,Temperate,South America,9.315,2.5672,-0.0936
1965,Tropical,Africa,26.3744,2.4126,-0.3467
1965,Tropical,Asia,27.0019,4.8532,-0.3265
1965,Tropical,North America,25.7592,4.4849,0.4928
1965,Tropical,Oceania,26.2629,5.0807,-0.3096
1965,Tropical,South America,25.4459,4.0401,-0.0235
1966,Polar,Antarctica,-34.3408,0.6205,-0.356
1966,Polar,Asia/Europe,-18.2591,0.7526,-0.564
1966,Polar,Europe,-10.3445,1.4042,0.3659
1966,Polar,North America,-19.2095,0.6596,-0.3557
1966,Polar,South America,-8.4895,1.69,-0.0482
1966,Temperate,Africa,14.2614,2.1243,-0.3574
1966,Temperate,Antarctica,-2.4107,2.6617,-0.0866
1966,Temperate,Asia,8.884,2.3944,-0.0753
1966,Temperate,Asia/Europe,-9.5323,1.3998,-0.1084
1966,Temperate,Europe,7.8901,2.4748,-0.355
1966,Temperate,North America,6.2263,2.4636,-0.1821
1966,Temperate,Oceania,14.3467,2.7293,0.1417
1966,Temperate,South America,9.4658,2.5095,-0.109
1966,Tropical,Africa,25.5492,2.5539,-0.2327
1966,Tropical,Asia,26.5005,5.3546,0.649
1966,Tropical,North America,24.7954,2.9846,0.2918
1966,Tropical,Oceania,25.7791,5.2785,0.0563
1966,Tropical,South America,24.3944,3.8145,0.2751
1967,Polar,Antarctica,-33.8792,0.6837,-0.1105
1967,Polar,Asia/Europe,-19.3143,0.7467,-0.5338
1967,Polar,Europe,-11.7505,1.2431,-0.7688
1967,Polar,North America,-19.5336,0.6374,-0.1949
1967,Polar,South America,-8.7128,1.6606,-0.0255
1967,Temperate,Africa,14.4552,2.2591,-0.3857
1967,Temperate,Antarctica,-2.2955,2.578,-0.1279
1967,Temperate,Asia,8.1699,2.3107,-0.0984
1967,Temperate,Asia/Europe,-10.0662,1.3383,-0.355
1967,Temperate,Europe,7.5481,2.609,-0.3532
1967,Temperate,North America,6.4439,2.5632,-0.1277
1967,Temperate,Oceania,14.3101,2.7373,0.1457
1967,Temperate,South America,9.1847,2.589,-0.2488
1967,Tropical,Africa,25.744,2.3648,-0.4875
1967,Tropical,Asia,26.4128,4.3422,0.3926
1967,Tropical,North America,25.7324,3.0273,-0.3759
1967,Tropical,Oceania,26.1347,5.9658,0.2087
1967,Tropical,South America,25.0487,3.5177,0.2553
1968,Polar,Antarctica,-33.4561,0.6863,0.3805
1968,Polar,Asia/Europe,-17.8932,0.7884,-0.1422
1968,Polar,Europe,-11.2458,1.2364,-0.9736
1968,Polar,North America,-17.8276,0.6136,-0.2443
1968,Polar,South America,-9.0468,1.6542,-0.4835
1968,Temperate,Africa,14.4626,2.3086,0.2044
1968,Temperate,Antarctica,-2.0465,2.6586,-0.574
1968,Temperate,Asia,8.5287,2.4571,0.2196
1968,Temperate,Asia/Europe,-10.4301,1.4,-0.054
1968,Temperate,Europe,7.5822,2.6416,0.0246
1968,Temperate,North America,6.4791,2.6031,0.104
1968,Temperate,Oceania,14.2904,2.5872,0.0797
1968,Temperate,South America,9.4702,2.6354,-0.2117
1968,Tropical,Africa,26.4853,2.4395,-0.3875
1968,Tropical,Asia,26.9739,4.4482,-0.238
1968,Tropical,North America,26.1884,4.0578,-0.0907
1968,Tropical,Oceania,26.4575,5.5971,-0.1255
1968,Tropical,South America,26.1407,3.5154,-0.406
1969,Polar,Antarctica,-34.2011,0.6547,-0.0284
1969,Polar,Asia/Europe,-18.0041,0.7366,-0.567
1969,Polar,Europe,-11.2605,1.4322,-0.891
1969,Polar,North America,-18.4456,0.6643,-0.2101
1969,Polar,South America,-8.5942,1.8241,0.0507
1969,Temperate,Africa,14.6295,2.2348,-0.137
1969,Temperate,Antarctica,-2.3328,2.7578,0.0018
1969,Temperate,Asia,8.8658,2.5139,0.2397
1969,Temperate,Asia/Europe,-9.7289,1.3617,-0.0279
1969,Temperate,Europe,7.8386,2.5778,0.0202
1969,Temperate,North America,6.3435,2.5331,0.0454
1969,Temperate,Oceania,14.322,2.595,0.0161
1969,Temperate,South America,9.6429,2.6077,0.0705
1969,Tropical,Africa,26.4821,2.4479,-0.3766
1969,Tropical,Asia,27.151,4.6847,-0.0477
1969,Tropical,North America,26.1667,3.7359,0.0578
1969,Tropical,Oceania,26.6038,5.6464,-0.0902
1969,Tropical,South America,25.789,3.7846,0.0227
1970,Polar,Antarctica,-33.2178,0.6667,0.4258
1970,Polar,Asia/Europe,-16.8264,0.8187,0.0511
1970,Polar,Europe,-11.9114,1.3638,0.051
1970,Polar,North America,-19.3164,0.627,-0.1103
1970,Polar,South America,-7.5646,1.8872,0.9398
1970,Temperate,Africa,14.4611,2.2393,-0.1516
1970,Temperate,Antarctica,-2.259,2.611,0.1494
1970,Temperate,Asia,8.9469,2.413,0.1658
1970,Temperate,Asia/Europe,-8.0664,1.4744,0.2997
1970,Temperate,Europe,7.9999,2.6307,-0.1162
1970,Temperate,North America,5.9335,2.4569,-0.0779
1970,Temperate,Oceania,14.4848,2.7191,-0.0593
1970,Temperate,South America,9.5684,2.591,-0.0321
1970,Tropical,Africa,25.9445,2.684,0.0109
1970,Tropical,Asia,26.7257,4.9412,0.0441
1970,Tropical,North America,25.0714,3.0248,-0.2063
1970,Tropical,Oceania,26.0808,5.3974,0.0606
1970,Tropical,South America,24.8631,3.6908,0.1516
1971,Polar,Antarctica,-33.1069,0.6617,-0.1896
1971,Polar,Asia/Europe,-17.0022,0.8683,0.5775
1971,Polar,Europe,-10.9822,1.4027,0.2375
1971,Polar,North America,-19.9229,0.6304,0.1357
1971,Polar,South America,-9.001,1.637,0.3964
1971,Temperate,Africa,14.2755,2.1963,-0.1155
1971,Temperate,Antarctica,-2.2571,2.5758,-0.3936
1971,Temperate,Asia,8.9697,2.4246,-0.0035
1971,Temperate,Asia/Europe,-7.9703,1.4791,0.5101
1971,Temperate,Europe,8.0566,2.5169,-0.2053
1971,Temperate,North America,5.9944,2.4059,-0.3089
1971,Temperate,Oceania,14.39,2.8805,0.2603
1971,Temperate,South America,9.3422,2.5477,-0.0339
1971,Tropical,Africa,25.6522,2.5432,-0.1643
1971,Tropical,Asia,26.4533,4.9691,0.4573
1971,Tropical,North America,24.8916,3.0166,-0.2407
1971,Tropical,Oceania,25.9038,5.2678,0.0956
1971,Tropical,South America,24.3892,3.8361,0.3393
1972,Polar,Antarctica,-33.6662,0.6862,0.1355
1972,Polar,Asia/Europe,-14.9013,0.8639,0.9359
1972,Polar,Europe,-9.0251,1.5266,0.2473
1972,Polar,North America,-18.4764,0.6315,-0.1816
1972,Polar,South America,-10.3959,1.4659,-1.4292
1972,Temperate,Africa,14.3497,2.3012,-0.0212
1972,Temperate,Antarctica,-1.968,2.6655,-0.5168
1972,Temperate,Asia,8.2796,2.3649,-0.0507
1972,Temperate,Asia/Europe,-8.4984,1.3295,0.1125
1972,Temperate,Europe,8.1187,2.6098,-0.2055
1972,Temperate,North America,6.0259,2.5594,-0.1396
1972,Temperate,Oceania,14.2982,2.5638,0.1489
1972,Temperate,South America,9.3614,2.6435,-0.0934
1972,Tropical,Africa,25.7484,2.6796,-0.1178
1972,Tropical,Asia,26.4035,3.9118,-0.0768
1972,Tropical,North America,25.7476,3.3569,-0.0983
1972,Tropical,Oceania,26.1777,6.0521,0.1523
1972,Tropical,South America,25.1341,3.5759,0.0752
1973,Polar,Antarctica,-33.4041,0.6796,0.2684
1973,Polar,Asia/Europe,-16.8315,0.8042,-0.0015
1973,Polar,Europe,-10.6272,1.3372,-0.1411
1973,Polar,North America,-18.9057,0.6079,-0.5709
1973,Polar,South America,-8.5512,1.8282,-0.0333
1973,Temperate,Africa,14.6033,2.3338,0.1163
1973,Temperate,Antarctica,-2.2601,2.7338,0.3259
1973,Temperate,Asia,8.8385,2.5097,0.3154
1973,Temperate,Asia/Europe,-8.6895,1.3552,-0.1905
1973,Temperate,Europe,8.1398,2.6966,0.2942
1973,Temperate,North America,6.3917,2.506,-0.0148
1973,Temperate,Oceania,14.4431,2.5679,-0.3462
1973,Temperate,South America,9.5761,2.5956,-0.1068
1973,Tropical,Africa,26.4553,2.7528,0.4767
1973,Tropical,Asia,26.987,4.3165,-0.4904
1973,Tropical,North America,25.9245,3.9614,0.1165
1973,Tropical,Oceania,26.4542,5.3941,-0.1343
1973,Tropical,South America,25.7728,3.7382,-0.0067
1974,Polar,Antarctica,-33.6715,0.6253,0.0119
1974,Polar,Asia/Europe,-17.2255,0.8221,0.1144
1974,Polar,Europe,-10.9052,1.2892,-0.69
1974,Polar,North America,-19.1106,0.6498,-0.3217
1974,Polar,South America,-9.5164,1.7191,0.208
1974,Temperate,Africa,14.5356,2.219,0.007
1974,Temperate,Antarctica,-2.2824,2.6931,-0.0705
1974,Temperate,Asia,8.7519,2.2956,-0.0211
1974,Temperate,Asia/Europe,-8.8425,1.4591,0.0262
1974,Temperate,Europe,7.7813,2.637,0.1164
1974,Temperate,North America,6.2049,2.4694,-0.0047
1974,Temperate,Oceania,14.4454,2.659,-0.0942
1974,Temperate,South America,9.5696,2.607,0.021
1974,Tropical,Africa,26.0396,2.9132,0.57
1974,Tropical,Asia,26.7025,4.5764,0.0033
1974,Tropical,North America,25.4853,3.0945,0.0223
1974,Tropical,Oceania,26.3314,5.5449,-0.0252
1974,Tropical,South America,25.1472,3.5903,0.1961
1975,Polar,Antarctica,-33.9026,0.6587,-0.1346
1975,Polar,Asia/Europe,-15.7551,0.8805,0.7532
1975,Polar,Europe,-10.1336,1.3924,-0.3743
1975,Polar,North America,-19.249,0.631,-0.0095
1975,Polar,South America,-9.3608,1.6768,0.0484
1975,Temperate,Africa,14.4295,2.2006,-0.1896
1975,Temperate,Antarctica,-2.2897,2.6665,0.1949
1975,Temperate,Asia,8.6968,2.2573,-0.3628
1975,Temperate,Asia/Europe,-8.0172,1.4246,0.4146
1975,Temperate,Europe,7.8195,2.6376,0.1926
1975,Temperate,North America,6.3812,2.5226,-0.2113
1975,Temperate,Oceania,14.5637,2.7091,-0.1027
1975,Temperate,South America,9.4598,2.5473,0.006
1975,Tropical,Africa,25.9688,2.6261,0.1612
1975,Tropical,Asia,26.6068,4.846,0.0668
1975,Tropical,North America,25.2251,3.0187,-0.1197
1975,Tropical,Oceania,26.1809,5.5136,0.1067
1975,Tropical,South America,24.9034,3.5959,-0.177
1976,Polar,Antarctica,-33.7657,0.6701,0.1213
1976,Polar,Asia/Europe,-16.9032,0.8304,0.7801
1976,Polar,Europe,-9.8648,1.4657,0.2578
1976,Polar,North America,-18.4477,0.6418,-0.1154
1976,Polar,South America,-9.3203,1.7216,-0.2027
1976,Temperate,Africa,14.472,2.3404,-0.0121
1976,Temperate,Antarctica,-2.0379,2.6919,-0.0131
1976,Temperate,Asia,8.28,2.3563,-0.3651
1976,Temperate,Asia/Europe,-9.2383,1.3763,0.0213
1976,Temperate,Europe,8.1198,2.5895,-0.1403
1976,Temperate,North America,6.829,2.6092,0.073
1976,Temperate,Oceania,14.3844,2.6176,0.0375
1976,Temperate,South America,9.4312,2.6825,-0.0892
1976,Tropical,Africa,26.1067,2.5958,-0.0797
1976,Tropical,Asia,26.6547,4.068,-0.0978
1976,Tropical,North America,25.7695,3.251,-0.3482
1976,Tropical,Oceania,26.4016,5.9221,0.1038
1976,Tropical,South America,25.4831,3.43,-0.073
1977,Polar,Antarctica,-33.5214,0.6768,-0.188
1977,Polar,Asia/Europe,-17.3113,0.78,0.0022
1977,Polar,Europe,-10.6358,1.4011,-0.0577
1977,Polar,North America,-18.1954,0.681,-0.0325
1977,Polar,South America,-9.6832,1.6807,-0.1736
1977,Temperate,Africa,14.4687,2.2455,0.2276
1977,Temperate,Antarctica,-1.9264,2.6792,0.1987
1977,Temperate,Asia,8.7974,2.4908,0.2923
1977,Temperate,Asia/Europe,-9.3151,1.3647,-0.0162
1977,Temperate,Europe,8.3675,2.6162,0.0748
1977,Temperate,North America,6.6802,2.562,0.1269
1977,Temperate,Oceania,14.261,2.5965,0.0038
1977,Temperate,South America,9.5389,2.6817,0.1864
1977,Tropical,Africa,26.6013,2.5914,-0.0312
1977,Tropical,Asia,27.1363,4.4329,-0.3618
1977,Tropical,North America,25.9969,3.8954,-0.0202
1977,Tropical,Oceania,26.5938,5.5911,-0.0857
1977,Tropical,South America,25.8927,3.5274,-0.1749
1978,Polar,Antarctica,-33.4158,0.6545,0.3334
1978,Polar,Asia/Europe,-16.1841,0.804,0.2288
1978,Polar,Europe,-10.6329,1.3032,-0.5005
1978,Polar,North America,-18.4802,0.6488,0.3476
1978,Polar,South America,-8.3441,1.7362,-0.0087
1978,Temperate,Africa,14.4743,2.2011,-0.0399
1978,Temperate,Antarctica,-2.1523,2.6336,-0.2658
1978,Temperate,Asia,8.77,2.3349,0.0371
1978,Temperate,Asia/Europe,-8.6054,1.3914,-0.1633
1978,Temperate,Europe,7.8944,2.5862,-0.1331
1978,Temperate,North America,6.6088,2.5697,0.1298
1978,Temperate,Oceania,14.4128,2.6219,-0.1208
1978,Temperate,South America,9.8588,2.6142,0.1092
1978,Tropical,Africa,26.1882,2.7303,-0.0
1978,Tropical,Asia,26.9615,4.7595,-0.0238
1978,Tropical,North America,25.5613,3.0762,-0.2663
1978,Tropical,Oceania,26.4798,5.6756,0.1504
1978,Tropical,South America,25.294,3.5933,-0.07
1979,Polar,Antarctica,-33.2546,0.6757,-0.031
1979,Polar,Asia/Europe,-17.5246,0.7622,-0.1677
1979,Polar,Europe,-9.858,1.3907,-0.2436
1979,Polar,North America,-17.9708,0.6649,0.2823
1979,Polar,South America,-9.8495,1.6858,0.0011
1979,Temperate,Africa,14.6311,2.306,-0.079
1979,Temperate,Antarctica,-2.0558,2.61,-0.2983
1979,Temperate,Asia,8.4317,2.4314,0.0973
1979,Temperate,Asia/Europe,-10.1568,1.3068,-0.517
1979,Temperate,Europe,7.8792,2.5991,-0.1761
1979,Temperate,North America,6.3098,2.5443,-0.0293
1979,Temperate,Oceania,14.4817,2.6566,-0.0572
1979,Temperate,South America,9.6121,2.7128,0.2326
1979,Tropical,Africa,26.0768,2.4537,0.0281
1979,Tropical,Asia,26.7996,4.5063,0.0356
1979,Tropical,North America,25.8343,3.1383,-0.3076
1979,Tropical,Oceania,26.3671,5.7274,0.149
1979,Tropical,South America,25.3886,3.5234,-0.2036
1980,Polar,Antarctica,-33.1874,0.7035,0.7012
1980,Polar,Asia/Europe,-17.0673,0.7925,0.0675
1980,Polar,Europe,-8.9163,1.5487,0.3082
1980,Polar,North America,-18.616,0.6496,-0.0303
1980,Polar,South America,-8.744,1.7362,-0.1754
1980,Temperate,Africa,14.8501,2.3837,0.2681
1980,Temperate,Antarctica,-2.292,2.7697,0.0421
1980,Temperate,Asia,8.8111,2.4732,0.1249
1980,Temperate,Asia/Europe,-9.4336,1.2706,-0.3671
1980,Temperate,Europe,8.3365,2.6668,0.0277
1980,Temperate,North America,6.4132,2.5633,0.0732
1980,Temperate,Oceania,14.4011,2.4418,-0.0762
1980,Temperate,South America,9.5615,2.7677,0.0643
1980,Tropical,Africa,26.5194,2.3286,-0.237
1980,Tropical,Asia,27.1276,4.2966,-0.0522
1980,Tropical,North America,26.4494,4.0686,0.0444
1980,Tropical,Oceania,26.5157,5.9057,-0.0288
1980,Tropical,South America,26.3178,3.4611,-0.3941
1981,Polar,Antarctica,-33.7581,0.6741,-0.033
1981,Polar,Asia/Europe,-17.9012,0.8272,0.1962
1981,Polar,Europe,-10.4177,1.4223,0.3436
1981,Polar,North America,-17.7942,0.6559,-0.0035
1981,Polar,South America,-7.7535,1.8773,0.4874
1981,Temperate,Africa,14.7195,2.2713,0.3214
1981,Temperate,Antarctica,-2.3097,2.7247,0.5726
1981,Temperate,Asia,9.2949,2.5637,0.4975
1981,Temperate,Asia/Europe,-10.0593,1.4994,-0.118
1981,Temperate,Europe,8.3562,2.644,0.3918
1981,Temperate,North America,6.7968,2.4513,-0.1079
1981,Temperate,Oceania,14.4208,2.6668,0.0017
1981,Temperate,South America,9.7736,2.5856,-0.0851
1981,Tropical,Africa,26.6451,2.5853,-0.3201
1981,Tropical,Asia,27.1369,4.7769,-0.044
1981,Tropical,North America,26.0141,4.3344,0.4662
1981,Tropical,Oceania,26.386,5.0598,-0.2761
1981,Tropical,South America,25.5307,3.98,-0.0128
1982,Polar,Antarctica,-34.8007,0.6312,-0.4081
1982,Polar,Asia/Europe,-16.5864,0.868,0.5931
1982,Polar,Europe,-8.8188,1.6382,0.8547
1982,Polar,North America,-18.7097,0.6845,0.1459
1982,Polar,South America,-8.0078,1.8168,0.1577
1982,Temperate,Africa,14.5952,2.1794,-0.1947
1982,Temperate,Antarctica,-2.24,2.807,0.491
1982,Temperate,Asia,9.143,2.3816,0.1259
1982,Temperate,Asia/Europe,-7.7541,1.4324,0.4915
1982,Temperate,Europe,8.4497,2.4871,-0.2864
1982,Temperate,North America,6.4091,2.4782,-0.1234
1982,Temperate,Oceania,14.5112,2.8091,0.2002
1982,Temperate,South America,9.8173,2.5839,0.1202
1982,Tropical,Africa,25.9093,2.5322,-0.2479
1982,Tropical,Asia,26.6873,5.2707,0.5212
1982,Tropical,North America,24.8511,3.1699,0.2108
1982,Tropical,Oceania,25.914,5.0534,-0.0502
1982,Tropical,South America,24.4812,3.8847,0.4518
1983,Polar,Antarctica,-33.0648,0.6434,-0.3106
1983,Polar,Asia/Europe,-16.229,0.7771,0.1373
1983,Polar,Europe,-8.4162,1.3858,0.3993
1983,Polar,North America,-18.4883,0.6054,-0.1918
1983,Polar,South America,-8.1858,1.7261,0.7948
1983,Temperate,Africa,14.5461,2.2241,-0.2127
1983,Temperate,Antarctica,-1.7755,2.6911,0.4415
1983,Temperate,Asia,8.3666,2.3317,-0.1024
1983,Temperate,Asia/Europe,-8.1399,1.3807,-0.079
1983,Temperate,Europe,7.8832,2.5327,-0.6398
1983,Temperate,North America,6.0014,2.5678,-0.0287
1983,Temperate,Oceania,14.4233,2.8192,0.2525
1983,Temperate,South America,9.6304,2.7031,0.2754
1983,Tropical,Africa,25.5414,2.5944,-0.2254
1983,Tropical,Asia,26.2001,4.4801,0.3911
1983,Tropical,North America,25.1526,3.1685,-0.0501
1983,Tropical,Oceania,25.9734,5.4339,0.032
1983,Tropical,South America,24.4427,3.6308,0.2131
1984,Polar,Antarctica,-33.3319,0.6718,0.0654
1984,Polar,Asia/Europe,-17.3346,0.7323,-0.5244
1984,Polar,Europe,-11.0744,1.3945,-0.5219
1984,Polar,North America,-18.5687,0.5964,-0.9043
1984,Polar,South America,-8.0226,1.813,0.0827
1984,Temperate,Africa,14.7288,2.4314,0.2762
1984,Temperate,Antarctica,-2.3526,2.6938,0.0981
1984,Temperate,Asia,8.2146,2.4925,0.168
1984,Temperate,Asia/Europe,-9.1502,1.3499,-0.2636
1984,Temperate,Europe,8.2557,2.5973,-0.1236
1984,Temperate,North America,6.3439,2.6633,0.1698
1984,Temperate,Oceania,14.4207,2.502,-0.0685
1984,Temperate,South America,9.3799,2.6352,0.1846
1984,Tropical,Africa,26.3901,2.5448,-0.1149
1984,Tropical,Asia,26.778,3.8817,-0.3998
1984,Tropical,North America,26.2073,3.6604,-0.0635
1984,Tropical,Oceania,26.3597,5.9102,-0.0466
1984,Tropical,South America,25.692,3.5528,-0.2224
1985,Polar,Antarctica,-34.2385,0.6316,-0.0121
1985,Polar,Asia/Europe,-18.3299,0.8132,-0.1276
1985,Polar,Europe,-11.2481,1.3049,-0.4487
1985,Polar,North America,-17.9094,0.6546,-0.1718
1985,Polar,South America,-7.8144,1.8757,0.6063
1985,Temperate,Africa,14.5856,2.2237,0.3196
1985,Temperate,Antarctica,-2.4725,2.7205,0.198
1985,Temperate,Asia,8.9826,2.4636,0.3424
1985,Temperate,Asia/Europe,-9.1253,1.4126,-0.0971
1985,Temperate,Europe,7.9308,2.6374,0.0682
1985,Temperate,North America,6.3172,2.562,0.1351
1985,Temperate,Oceania,14.5313,2.6916,0.1383
1985,Temperate,South America,9.7445,2.5118,-0.2657
1985,Tropical,Africa,26.6079,2.687,0.1208
1985,Tropical,Asia,27.1343,4.7631,-0.275
1985,Tropical,North America,25.9403,3.9357,0.0743
1985,Tropical,Oceania,26.4446,5.202,-0.2689
1985,Tropical,South America,25.5937,3.7709,-0.1546
1986,Polar,Antarctica,-34.4464,0.6224,-0.541
1986,Polar,Asia/Europe,-17.2642,0.8193,0.3015
1986,Polar,Europe,-11.4254,1.4092,-0.6473
1986,Polar,North America,-18.5745,0.5878,-0.0079
1986,Polar,South America,-8.0263,1.7003,0.1384
1986,Temperate,Africa,14.5552,2.2199,-0.1511
1986,Temperate,Antarctica,-2.002,2.775,0.4285
1986,Temperate,Asia,8.5506,2.3576,-0.1238
1986,Temperate,Asia/Europe,-9.0843,1.3878,0.1731
1986,Temperate,Europe,8.1377,2.5808,-0.0589
1986,Temperate,North America,6.5977,2.4707,-0.0231
1986,Temperate,Oceania,14.5049,2.712,0.1316
1986,Temperate,South America,9.7695,2.587,-0.0445
1986,Tropical,Africa,25.8279,2.7897,0.1366
1986,Tropical,Asia,26.6833,4.6772,0.158
1986,Tropical,North America,25.1181,3.0561,-0.1184
1986,Tropical,Oceania,26.1245,5.5086,0.0853
1986,Tropical,South America,24.7642,3.5992,-0.0128
1987,Polar,Antarctica,-33.2186,0.6795,-0.206
1987,Polar,Asia/Europe,-16.0928,0.7748,-0.1052
1987,Polar,Europe,-9.7008,1.4304,-0.1637
1987,Polar,North America,-18.1424,0.5966,-0.9346
1987,Polar,South America,-9.3259,1.611,-0.3004
1987,Temperate,Africa,14.638,2.2926,-0.058
1987,Temperate,Antarctica,-2.0912,2.6475,0.4732
1987,Temperate,Asia,8.7341,2.3916,-0.006
1987,Temperate,Asia/Europe,-8.5224,1.3957,-0.0682
1987,Temperate,Europe,8.1158,2.6156,-0.0027
1987,Temperate,North America,6.1523,2.5545,-0.0721
1987,Temperate,Oceania,14.3953,2.7115,-0.0135
1987,Temperate,South America,9.5303,2.6601,-0.0037
1987,Tropical,Africa,25.9963,2.6529,0.019
1987,Tropical,Asia,26.5753,4.2052,0.0492
1987,Tropical,North America,25.7976,2.9746,-0.2948
1987,Tropical,Oceania,26.3399,5.8182,0.1427
1987,Tropical,South America,25.3857,3.4427,-0.0974
1988,Polar,Antarctica,-33.6818,0.7163,0.3415
1988,Polar,Asia/Europe,-15.9498,0.7252,-0.1437
1988,Polar,Europe,-10.2379,1.2651,-0.1468
1988,Polar,North America,-17.4085,0.619,-0.4482
1988,Polar,South America,-8.122,1.7276,-0.3201
1988,Temperate,Africa,14.7079,2.2606,0.161
1988,Temperate,Antarctica,-2.0145,2.7413,-0.079
1988,Temperate,Asia,8.4383,2.4619,0.1456
1988,Temperate,Asia/Europe,-9.7135,1.1758,-0.3694
1988,Temperate,Europe,8.3686,2.665,0.066
1988,Temperate,North America,6.7091,2.6294,0.0601
1988,Temperate,Oceania,14.4979,2.5441,-0.0755
1988,Temperate,South America,9.8586,2.6616,0.0485
1988,Tropical,Africa,26.5839,2.5278,-0.0829
1988,Tropical,Asia,27.1306,4.4395,-0.364
1988,Tropical,North America,26.1574,3.4103,-0.3729
1988,Tropical,Oceania,26.6047,5.8338,-0.018
1988,Tropical,South America,26.0183,3.4139,-0.4877
1989,Polar,Antarctica,-33.4369,0.6482,0.4598
